"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55004","test_fetch_community_with_packet_loss","tests","Sat Dec 28 00:32:12 GMT 2024","broken","Sat Dec 28 00:33:07 GMT 2024","TestFetchCommunity","test_fetch_community","",""
"","46587","test_join_community_with_node_pause","tests","Sat Dec 28 00:41:35 GMT 2024","passed","Sat Dec 28 00:42:21 GMT 2024","TestJoinCommunity","test_join_community","",""
"","111260","test_contact_request_with_packet_loss","tests","Sat Dec 28 00:23:13 GMT 2024","passed","Sat Dec 28 00:25:04 GMT 2024","TestContacRequest","test_contact_request","",""
"","4069","test_one_to_one_message_with_node_pause_5_seconds","tests","Sat Dec 28 00:49:00 GMT 2024","passed","Sat Dec 28 00:49:04 GMT 2024","TestOneToOneMessages","test_one_to_one_messages","",""
"","4076","test_group_chat_messages_with_node_pause_40_seconds","tests","Sat Dec 28 00:50:29 GMT 2024","passed","Sat Dec 28 00:50:33 GMT 2024","TestPrivateGroupMessages","test_private_group_messages","",""
"","29384","test_one_to_one_message_with_latency","tests","Sat Dec 28 00:46:18 GMT 2024","passed","Sat Dec 28 00:46:47 GMT 2024","TestOneToOneMessages","test_one_to_one_messages","",""
"","63875","test_join_community_with_low_bandwith","tests","Sat Dec 28 00:40:23 GMT 2024","failed","Sat Dec 28 00:41:27 GMT 2024","TestJoinCommunity","test_join_community","",""
"","37290","test_create_group_chat_baseline","tests","Sat Dec 28 00:26:20 GMT 2024","passed","Sat Dec 28 00:26:57 GMT 2024","TestCreatePrivateGroups","test_create_private_groups","",""
"","1056","test_contact_request_with_node_pause","tests","Sat Dec 28 00:26:08 GMT 2024","passed","Sat Dec 28 00:26:10 GMT 2024","TestContacRequest","test_contact_request","",""
"","27863","test_one_to_one_message_baseline","tests","Sat Dec 28 00:45:40 GMT 2024","passed","Sat Dec 28 00:46:08 GMT 2024","TestOneToOneMessages","test_one_to_one_messages","",""
"","38272","test_group_chat_messages_baseline","tests","Sat Dec 28 00:49:27 GMT 2024","passed","Sat Dec 28 00:50:05 GMT 2024","TestPrivateGroupMessages","test_private_group_messages","",""
"","3064","test_one_to_one_message_with_node_pause_30_seconds","tests","Sat Dec 28 00:49:14 GMT 2024","passed","Sat Dec 28 00:49:17 GMT 2024","TestOneToOneMessages","test_one_to_one_messages","",""
"","4067","test_group_chat_messages_with_node_pause_10_seconds","tests","Sat Dec 28 00:50:15 GMT 2024","passed","Sat Dec 28 00:50:19 GMT 2024","TestPrivateGroupMessages","test_private_group_messages","",""
"","5069","test_create_group_with_node_pause","tests","Sat Dec 28 00:27:07 GMT 2024","passed","Sat Dec 28 00:27:12 GMT 2024","TestCreatePrivateGroups","test_create_private_groups","",""
"","54200","test_contact_request_with_low_bandwith","tests","Sat Dec 28 00:25:04 GMT 2024","passed","Sat Dec 28 00:25:58 GMT 2024","TestContacRequest","test_contact_request","",""
"","73932","test_one_to_one_message_with_packet_loss","tests","Sat Dec 28 00:46:57 GMT 2024","passed","Sat Dec 28 00:48:11 GMT 2024","TestOneToOneMessages","test_one_to_one_messages","",""
"","53765","test_contact_request_baseline","tests","Sat Dec 28 00:20:45 GMT 2024","passed","Sat Dec 28 00:21:39 GMT 2024","TestContacRequest","test_contact_request","",""
"","63441","test_join_community_baseline","tests","Sat Dec 28 00:36:50 GMT 2024","failed","Sat Dec 28 00:37:53 GMT 2024","TestJoinCommunity","test_join_community","",""
"","56889","test_fetch_community_with_latency","tests","Sat Dec 28 00:31:07 GMT 2024","broken","Sat Dec 28 00:32:04 GMT 2024","TestFetchCommunity","test_fetch_community","",""
"","28398","test_one_to_one_message_with_low_bandwith","tests","Sat Dec 28 00:48:21 GMT 2024","passed","Sat Dec 28 00:48:50 GMT 2024","TestOneToOneMessages","test_one_to_one_messages","",""
"","67513","test_join_community_with_packet_loss","tests","Sat Dec 28 00:39:07 GMT 2024","broken","Sat Dec 28 00:40:15 GMT 2024","TestJoinCommunity","test_join_community","",""
"","85243","test_fetch_community_baseline","tests","Sat Dec 28 00:29:34 GMT 2024","failed","Sat Dec 28 00:30:59 GMT 2024","TestFetchCommunity","test_fetch_community","",""
"","57811","test_join_community_with_latency","tests","Sat Dec 28 00:38:01 GMT 2024","broken","Sat Dec 28 00:38:59 GMT 2024","TestJoinCommunity","test_join_community","",""
"","30393","test_community_messages_with_node_pause_10_seconds","tests","Sat Dec 28 00:18:30 GMT 2024","failed","Sat Dec 28 00:19:00 GMT 2024","TestCommunityMessages","test_community_messages","",""
"","93825","test_contact_request_with_latency","tests","Sat Dec 28 00:21:39 GMT 2024","passed","Sat Dec 28 00:23:13 GMT 2024","TestContacRequest","test_contact_request","",""
"","30291","test_community_messages_with_node_pause_30_seconds","tests","Sat Dec 28 00:20:15 GMT 2024","failed","Sat Dec 28 00:20:45 GMT 2024","TestCommunityMessages","test_community_messages","",""
"","84810","test_fetch_community_with_low_bandwith","tests","Sat Dec 28 00:33:15 GMT 2024","failed","Sat Dec 28 00:34:40 GMT 2024","TestFetchCommunity","test_fetch_community","",""
"","59239","test_community_messages_baseline","tests","Sat Dec 28 00:16:16 GMT 2024","passed","Sat Dec 28 00:17:15 GMT 2024","TestCommunityMessages","test_community_messages","",""
"","62764","test_leave_community_baseline","tests","Sat Dec 28 00:44:27 GMT 2024","failed","Sat Dec 28 00:45:30 GMT 2024","TestLeaveCommunity","test_leave_community","",""
